Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Assists,4,1,213,3,2017,4,10
Assists,4,2,458,3,2017,4,10
Assists,4,3,604,3,2017,4,10
Assists,4,4,1167,2,2017,4,18
Assists,4,5,15,2,2017,4,10
Assists,4,6,208,2,2017,4,10
Assists,4,7,463,2,2017,4,10
Assists,4,8,1167,2,2017,4,10
Assists,4,9,15,1,2017,4,18
Assists,4,10,32,1,2017,4,18
Assists,4,11,208,1,2017,4,18
Assists,4,12,213,1,2017,4,18
Assists,4,13,280,1,2017,4,18
Assists,4,14,604,1,2017,4,18
Assists,4,15,645,1,2017,4,18
Assists,4,16,789,1,2017,4,18
Assists,4,17,7,1,2017,4,10
Assists,4,18,32,1,2017,4,10
Assists,4,19,79,1,2017,4,10
Assists,4,20,789,1,2017,4,10
Sacks,4,0,581,20,2017,4,18
Sacks,4,1,458,15,2017,4,10
Sacks,4,2,32,10,2017,4,18
Sacks,4,3,645,10,2017,4,18
Sacks,4,4,645,10,2017,4,10
Sacks,4,5,7,5,2017,4,18
Sacks,4,6,280,5,2017,4,18
Sacks,4,7,79,5,2017,4,10
Hurries,4,0,79,4,2017,4,10
Hurries,4,1,7,2,2017,4,10
Hurries,4,2,581,1,2017,4,18
Hurries,4,3,789,1,2017,4,18
Hurries,4,4,458,1,2017,4,10
Hurries,4,5,604,1,2017,4,10
Hurries,4,6,645,1,2017,4,10
Blocked Passes,4,0,174,1,2017,4,18
Blocked Passes,4,1,280,1,2017,4,18
Field Goals,4,0,220,2,2017,4,18
Field Goals,4,1,220,1,2017,4,10
Key Run Blocks,4,0,452,3,2017,4,10
Key Run Blocks,4,1,452,2,2017,4,18
Key Run Blocks,4,2,646,2,2017,4,18
Key Run Blocks,4,3,837,2,2017,4,18
Key Run Blocks,4,4,880,1,2017,4,18
Key Run Blocks,4,5,81,1,2017,4,10
Key Run Opportunities,4,0,81,8,2017,4,18
Key Run Opportunities,4,1,837,7,2017,4,18
Key Run Opportunities,4,2,646,6,2017,4,10
Key Run Opportunities,4,3,452,5,2017,4,18
Key Run Opportunities,4,4,452,5,2017,4,10
Key Run Opportunities,4,5,646,4,2017,4,18
Key Run Opportunities,4,6,880,3,2017,4,18
Key Run Opportunities,4,7,81,3,2017,4,10
Key Run Opportunities,4,8,880,2,2017,4,10
Key Run Opportunities,4,9,2030,2,2017,4,10
Key Run Opportunities,4,10,411,1,2017,4,18
Passes Defensed,4,0,32,2,2017,4,18
Passes Defensed,4,1,1446,2,2017,4,18
Passes Defensed,4,2,1167,1,2017,4,18
Passes Defensed,4,3,458,1,2017,4,10
Punt Return Yards,4,0,174,7,2017,4,18
Punt Return Yards,4,1,174,5,2017,4,10
Kickoff Return Yards,4,0,174,133,2017,4,18
Kickoff Return Yards,4,1,174,28,2017,4,10
Points Scored,4,0,220,8,2017,4,18
Points Scored,4,1,977,8,2017,4,10
Points Scored,4,2,85,6,2017,4,18
Points Scored,4,3,644,6,2017,4,18
Points Scored,4,4,2030,6,2017,4,18
Points Scored,4,5,85,6,2017,4,10
Points Scored,4,6,220,4,2017,4,10
Yards from Scrimmage,4,0,977,95,2017,4,10
Yards from Scrimmage,4,1,1674,91,2017,4,18
Yards from Scrimmage,4,2,977,80,2017,4,18
Yards from Scrimmage,4,3,644,72,2017,4,10
Yards from Scrimmage,4,4,1674,62,2017,4,10
Yards from Scrimmage,4,5,85,51,2017,4,18
Yards from Scrimmage,4,6,340,44,2017,4,18
Yards from Scrimmage,4,7,85,44,2017,4,10
Yards from Scrimmage,4,8,340,35,2017,4,10
Yards from Scrimmage,4,9,129,31,2017,4,10
Yards from Scrimmage,4,10,707,30,2017,4,18
Yards from Scrimmage,4,11,644,26,2017,4,18
Yards from Scrimmage,4,12,1183,26,2017,4,18
Yards from Scrimmage,4,13,1462,16,2017,4,10
Yards from Scrimmage,4,14,1604,12,2017,4,18
Yards from Scrimmage,4,15,1183,10,2017,4,10
Yards from Scrimmage,4,16,1462,9,2017,4,18
Yards from Scrimmage,4,17,411,7,2017,4,18
Yards from Scrimmage,4,18,129,4,2017,4,18
All-Purpose Yards,4,0,174,140,2017,4,18
All-Purpose Yards,4,1,977,95,2017,4,10
All-Purpose Yards,4,2,1674,91,2017,4,18
All-Purpose Yards,4,3,977,80,2017,4,18
All-Purpose Yards,4,4,644,72,2017,4,10
All-Purpose Yards,4,5,1674,62,2017,4,10
All-Purpose Yards,4,6,85,51,2017,4,18
All-Purpose Yards,4,7,340,44,2017,4,18
All-Purpose Yards,4,8,85,44,2017,4,10
All-Purpose Yards,4,9,2030,37,2017,4,18
All-Purpose Yards,4,10,340,35,2017,4,10
All-Purpose Yards,4,11,174,33,2017,4,10
All-Purpose Yards,4,12,129,31,2017,4,10
All-Purpose Yards,4,13,707,30,2017,4,18
All-Purpose Yards,4,14,644,26,2017,4,18
All-Purpose Yards,4,15,1183,26,2017,4,18
All-Purpose Yards,4,16,1462,16,2017,4,10
All-Purpose Yards,4,17,1604,12,2017,4,18
All-Purpose Yards,4,18,1183,10,2017,4,10
All-Purpose Yards,4,19,1462,9,2017,4,18
All-Purpose Yards,4,20,604,9,2017,4,10
All-Purpose Yards,4,21,411,7,2017,4,18
All-Purpose Yards,4,22,129,4,2017,4,18
Quarterback Rating,6,0,302,843,2017,6,3
Pass Attempts,6,0,302,24,2017,6,3
Pass Attempts,6,1,1043,6,2017,6,3
Pass Completions,6,0,302,16,2017,6,3
Pass Completions,6,1,1043,5,2017,6,3
Completion Percentage,6,0,302,667,2017,6,3
Passing Yards,6,0,302,154,2017,6,3
Passing Yards,6,1,1043,44,2017,6,3
Yards per Pass Attempt,6,0,302,642,2017,6,3
Times Sacked,6,0,302,4,2017,6,3
Times Sacked,6,1,1043,1,2017,6,3
Rushing Attempts,6,0,537,7,2017,6,3
Rushing Attempts,6,1,1691,5,2017,6,3
Rushing Attempts,6,2,1938,4,2017,6,3
Rushing Attempts,6,3,302,2,2017,6,3
Rushing Attempts,6,4,311,2,2017,6,3
Rushing Attempts,6,5,781,2,2017,6,3
Rushing Yards,6,0,537,25,2017,6,3
Rushing Yards,6,1,302,11,2017,6,3
Rushing Yards,6,2,1938,9,2017,6,3
Rushing Yards,6,3,781,7,2017,6,3
Rushing Yards,6,4,1691,2,2017,6,3
Receptions,6,0,1166,5,2017,6,3
Receptions,6,1,1120,4,2017,6,3
Receptions,6,2,1750,4,2017,6,3
Receptions,6,3,311,3,2017,6,3
Receptions,6,4,780,2,2017,6,3
Receptions,6,5,1691,2,2017,6,3
Receptions,6,6,781,1,2017,6,3
Receiving Yards,6,0,1750,70,2017,6,3
Receiving Yards,6,1,1166,45,2017,6,3
Receiving Yards,6,2,1120,32,2017,6,3
Receiving Yards,6,3,780,16,2017,6,3
Receiving Yards,6,4,1691,16,2017,6,3
Receiving Yards,6,5,311,11,2017,6,3
Receiving Yards,6,6,781,8,2017,6,3
Yards per Reception,6,0,1166,900,2017,6,3
Targeted Passes,6,0,1166,8,2017,6,3
Targeted Passes,6,1,1750,6,2017,6,3
Targeted Passes,6,2,1120,5,2017,6,3
Targeted Passes,6,3,311,3,2017,6,3
Targeted Passes,6,4,237,2,2017,6,3
Targeted Passes,6,5,780,2,2017,6,3
Targeted Passes,6,6,1691,2,2017,6,3
Targeted Passes,6,7,781,1,2017,6,3
Targeted Passes,6,8,1938,1,2017,6,3
Passes Dropped,6,0,1750,1,2017,6,3
Pass Defense Percentage,6,0,397,825,2017,6,3
Pass Defense Percentage,6,1,457,769,2017,6,3
Pass Defense Percentage,6,2,685,713,2017,6,3
Pass Defense Percentage,6,3,744,644,2017,6,3
Pass Defense Percentage,6,4,437,534,2017,6,3
Tackles,6,0,437,10,2017,6,3
Tackles,6,1,397,9,2017,6,3
Tackles,6,2,195,6,2017,6,3
Tackles,6,3,744,4,2017,6,3
Tackles,6,4,1425,4,2017,6,3
Tackles,6,5,685,3,2017,6,3
Tackles,6,6,2177,3,2017,6,3
Tackles,6,7,219,2,2017,6,3
Tackles,6,8,80,1,2017,6,3
Tackles,6,9,350,1,2017,6,3
Tackles,6,10,457,1,2017,6,3
Tackles,6,11,1384,1,2017,6,3
Tackles,6,12,1654,1,2017,6,3
Tackles,6,13,1819,1,2017,6,3
Tackles,6,14,1938,1,2017,6,3
Tackles,6,15,2269,1,2017,6,3
Tackles,6,16,2929,1,2017,6,3
Assists,6,0,397,3,2017,6,3
Assists,6,1,350,2,2017,6,3
Assists,6,2,437,2,2017,6,3
Assists,6,3,457,2,2017,6,3
Assists,6,4,685,2,2017,6,3
Assists,6,5,195,1,2017,6,3
Assists,6,6,219,1,2017,6,3
Assists,6,7,744,1,2017,6,3
Assists,6,8,1425,1,2017,6,3
Assists,6,9,2177,1,2017,6,3
Assists,6,10,2929,1,2017,6,3
Sacks,6,0,1425,10,2017,6,3
Hurries,6,0,161,1,2017,6,3
Hurries,6,1,397,1,2017,6,3
Key Run Blocks,6,0,1062,3,2017,6,3
Key Run Blocks,6,1,1532,2,2017,6,3
Key Run Blocks,6,2,289,1,2017,6,3
Key Run Opportunities,6,0,1062,7,2017,6,3
Key Run Opportunities,6,1,1532,5,2017,6,3
Key Run Opportunities,6,2,289,4,2017,6,3
Key Run Opportunities,6,3,2010,3,2017,6,3
Key Run Opportunities,6,4,1271,1,2017,6,3
Pancake Blocks,6,0,1062,1,2017,6,3
Passes Defensed,6,0,350,1,2017,6,3
Passes Defensed,6,1,1384,1,2017,6,3
Punt Return Yards,6,0,80,7,2017,6,3
Kickoff Return Yards,6,0,1384,98,2017,6,3
Yards from Scrimmage,6,0,1750,70,2017,6,3
Yards from Scrimmage,6,1,1166,45,2017,6,3
Yards from Scrimmage,6,2,1120,32,2017,6,3
Yards from Scrimmage,6,3,537,25,2017,6,3
Yards from Scrimmage,6,4,1691,18,2017,6,3
Yards from Scrimmage,6,5,780,16,2017,6,3
Yards from Scrimmage,6,6,781,15,2017,6,3
Yards from Scrimmage,6,7,302,11,2017,6,3
Yards from Scrimmage,6,8,1938,9,2017,6,3
Yards from Scrimmage,6,9,311,8,2017,6,3
All-Purpose Yards,6,0,1384,98,2017,6,3
All-Purpose Yards,6,1,1750,70,2017,6,3
All-Purpose Yards,6,2,1166,45,2017,6,3
All-Purpose Yards,6,3,1120,32,2017,6,3
All-Purpose Yards,6,4,537,25,2017,6,3
All-Purpose Yards,6,5,1691,18,2017,6,3
All-Purpose Yards,6,6,780,16,2017,6,3
All-Purpose Yards,6,7,781,15,2017,6,3
All-Purpose Yards,6,8,302,11,2017,6,3
All-Purpose Yards,6,9,1938,9,2017,6,3
All-Purpose Yards,6,10,311,8,2017,6,3
All-Purpose Yards,6,11,80,7,2017,6,3
Quarterback Rating,8,0,1323,447,2018,8,22
Pass Attempts,8,0,1323,43,2018,8,22
Pass Attempts,8,1,3199,9,2018,8,22
Pass Completions,8,0,1323,18,2018,8,22
Pass Completions,8,1,3199,2,2018,8,22
Completion Percentage,8,0,1323,419,2018,8,22
Passing Yards,8,0,1323,200,2018,8,22
Passing Yards,8,1,3199,24,2018,8,22
Yards per Pass Attempt,8,0,1323,465,2018,8,22
Passing Touchdowns,8,0,1323,1,2018,8,22
Times Sacked,8,0,1323,3,2018,8,22
Rushing Attempts,8,0,2420,8,2018,8,22
Rushing Attempts,8,1,1323,7,2018,8,22
Rushing Attempts,8,2,1164,4,2018,8,22
Rushing Yards,8,0,1164,64,2018,8,22
Rushing Yards,8,1,1323,38,2018,8,22
Rushing Yards,8,2,2420,32,2018,8,22
Receptions,8,0,266,5,2018,8,22
Receptions,8,1,1594,5,2018,8,22
Receptions,8,2,1489,4,2018,8,22
Receptions,8,3,1164,3,2018,8,22
Receptions,8,4,3336,2,2018,8,22
Receptions,8,5,2527,1,2018,8,22
Receiving Yards,8,0,1594,60,2018,8,22
Receiving Yards,8,1,266,56,2018,8,22
Receiving Yards,8,2,1164,32,2018,8,22
Receiving Yards,8,3,1489,31,2018,8,22
Receiving Yards,8,4,3336,26,2018,8,22
Receiving Yards,8,5,2527,19,2018,8,22
Yards per Reception,8,0,1594,1200,2018,8,22
Yards per Reception,8,1,266,1120,2018,8,22
Receiving Touchdowns,8,0,1164,1,2018,8,22
Targeted Passes,8,0,266,15,2018,8,22
Targeted Passes,8,1,1489,11,2018,8,22
Targeted Passes,8,2,1594,11,2018,8,22
Targeted Passes,8,3,1681,4,2018,8,22
Targeted Passes,8,4,1164,3,2018,8,22
Targeted Passes,8,5,2527,3,2018,8,22
Targeted Passes,8,6,3336,3,2018,8,22
Targeted Passes,8,7,119,1,2018,8,22
Targeted Passes,8,8,1282,1,2018,8,22
Passes Dropped,8,0,1594,1,2018,8,22
Passes Dropped,8,1,2527,1,2018,8,22
Pass Defense Percentage,8,0,705,825,2018,8,22
Pass Defense Percentage,8,1,427,818,2018,8,22
Pass Defense Percentage,8,2,3171,775,2018,8,22
Pass Defense Percentage,8,3,336,759,2018,8,22
Pass Defense Percentage,8,4,465,713,2018,8,22
Pass Defense Percentage,8,5,852,618,2018,8,22
Tackles,8,0,427,7,2018,8,22
Tackles,8,1,336,6,2018,8,22
Tackles,8,2,465,6,2018,8,22
Tackles,8,3,130,5,2018,8,22
Tackles,8,4,705,5,2018,8,22
Tackles,8,5,835,4,2018,8,22
Tackles,8,6,3171,4,2018,8,22
Tackles,8,7,852,3,2018,8,22
Tackles,8,8,1799,3,2018,8,22
Tackles,8,9,515,2,2018,8,22
Tackles,8,10,801,2,2018,8,22
Tackles,8,11,56,1,2018,8,22
Tackles,8,12,504,1,2018,8,22
Tackles,8,13,1323,1,2018,8,22
Tackles,8,14,1393,1,2018,8,22
Tackles,8,15,1681,1,2018,8,22
Assists,8,0,427,4,2018,8,22
Assists,8,1,705,3,2018,8,22
Assists,8,2,465,2,2018,8,22
Assists,8,3,835,2,2018,8,22
Assists,8,4,852,2,2018,8,22
Assists,8,5,3171,2,2018,8,22
Assists,8,6,56,1,2018,8,22
Assists,8,7,336,1,2018,8,22
Assists,8,8,504,1,2018,8,22
Assists,8,9,801,1,2018,8,22
Assists,8,10,3970,1,2018,8,22
Sacks,8,0,801,10,2018,8,22
Sacks,8,1,504,5,2018,8,22
Sacks,8,2,705,5,2018,8,22
Hurries,8,0,336,1,2018,8,22
Blocked Passes,8,0,515,1,2018,8,22
Key Run Blocks,8,0,1344,2,2018,8,22
Key Run Blocks,8,1,978,1,2018,8,22
Key Run Blocks,8,2,2527,1,2018,8,22
Key Run Blocks,8,3,2638,1,2018,8,22
Key Run Opportunities,8,0,978,4,2018,8,22
Key Run Opportunities,8,1,1052,2,2018,8,22
Key Run Opportunities,8,2,1344,2,2018,8,22
Key Run Opportunities,8,3,2638,2,2018,8,22
Key Run Opportunities,8,4,1489,1,2018,8,22
Key Run Opportunities,8,5,2527,1,2018,8,22
Passes Defensed,8,0,336,1,2018,8,22
Passes Defensed,8,1,427,1,2018,8,22
Punt Return Yards,8,0,119,16,2018,8,22
Kickoff Return Yards,8,0,1681,76,2018,8,22
Points Scored,8,0,1164,6,2018,8,22
Points Scored,8,1,828,1,2018,8,22
Yards from Scrimmage,8,0,1164,96,2018,8,22
Yards from Scrimmage,8,1,1594,60,2018,8,22
Yards from Scrimmage,8,2,266,56,2018,8,22
Yards from Scrimmage,8,3,1323,38,2018,8,22
Yards from Scrimmage,8,4,2420,32,2018,8,22
Yards from Scrimmage,8,5,1489,31,2018,8,22
Yards from Scrimmage,8,6,3336,26,2018,8,22
Yards from Scrimmage,8,7,2527,19,2018,8,22
All-Purpose Yards,8,0,1164,96,2018,8,22
All-Purpose Yards,8,1,1681,76,2018,8,22
All-Purpose Yards,8,2,1594,60,2018,8,22
All-Purpose Yards,8,3,266,56,2018,8,22
All-Purpose Yards,8,4,1323,38,2018,8,22
All-Purpose Yards,8,5,2420,32,2018,8,22
All-Purpose Yards,8,6,1489,31,2018,8,22
All-Purpose Yards,8,7,3336,26,2018,8,22
All-Purpose Yards,8,8,2527,19,2018,8,22
All-Purpose Yards,8,9,119,16,2018,8,22
Quarterback Rating,10,0,39,1388,2017,10,13
Quarterback Rating,10,1,39,1048,2017,10,4
Quarterback Rating,10,2,39,1042,2017,10,26
Quarterback Rating,10,3,39,927,2018,10,15
Pass Attempts,10,0,39,42,2018,10,15
Pass Attempts,10,1,39,38,2017,10,13
Pass Attempts,10,2,39,36,2017,10,4
Pass Attempts,10,3,39,29,2017,10,26
Pass Completions,10,0,39,34,2017,10,13
Pass Completions,10,1,39,24,2017,10,4
Pass Completions,10,2,39,22,2017,10,26
Pass Completions,10,3,39,21,2018,10,15
Completion Percentage,10,0,39,895,2017,10,13
Completion Percentage,10,1,39,759,2017,10,26
Completion Percentage,10,2,39,667,2017,10,4
Completion Percentage,10,3,39,500,2018,10,15
Passing Yards,10,0,39,338,2017,10,13
Passing Yards,10,1,39,334,2018,10,15
Passing Yards,10,2,39,271,2017,10,26
Passing Yards,10,3,39,248,2017,10,4
Yards per Pass Attempt,10,0,39,934,2017,10,26
Yards per Pass Attempt,10,1,39,889,2017,10,13
Yards per Pass Attempt,10,2,39,795,2018,10,15
Yards per Pass Attempt,10,3,39,689,2017,10,4
Passing Touchdowns,10,0,39,4,2017,10,13
Passing Touchdowns,10,1,39,2,2017,10,4
Passing Touchdowns,10,2,39,2,2018,10,15
Times Sacked,10,0,39,3,2017,10,4
Times Sacked,10,1,39,3,2017,10,26
Times Sacked,10,2,39,3,2017,10,13
Rushing Attempts,10,0,1629,23,2017,10,13
Rushing Attempts,10,1,1629,17,2017,10,4
Rushing Attempts,10,2,2427,17,2018,10,15
Rushing Attempts,10,3,1629,16,2017,10,26
Rushing Attempts,10,4,2429,6,2017,10,26
Rushing Attempts,10,5,2429,5,2017,10,13
Rushing Attempts,10,6,2429,4,2017,10,4
Rushing Attempts,10,7,39,4,2017,10,26
Rushing Attempts,10,8,39,4,2017,10,13
Rushing Attempts,10,9,1088,3,2017,10,13
Rushing Attempts,10,10,853,2,2017,10,4
Rushing Attempts,10,11,1088,2,2017,10,4
Rushing Attempts,10,12,853,2,2017,10,13
Rushing Attempts,10,13,39,1,2017,10,4
Rushing Attempts,10,14,300,1,2017,10,4
Rushing Attempts,10,15,696,1,2017,10,26
Rushing Attempts,10,16,1088,1,2017,10,26
Rushing Attempts,10,17,39,1,2018,10,15
Rushing Attempts,10,18,1813,1,2018,10,15
Rushing Attempts,10,19,2414,1,2018,10,15
Rushing Yards,10,0,1629,96,2017,10,13
Rushing Yards,10,1,1629,70,2017,10,4
Rushing Yards,10,2,1629,44,2017,10,26
Rushing Yards,10,3,2427,32,2018,10,15
Rushing Yards,10,4,2429,30,2017,10,13
Rushing Yards,10,5,39,26,2017,10,26
Rushing Yards,10,6,39,17,2017,10,13
Rushing Yards,10,7,2429,16,2017,10,26
Rushing Yards,10,8,1088,13,2017,10,4
Rushing Yards,10,9,853,11,2017,10,4
Rushing Yards,10,10,2429,10,2017,10,4
Rushing Yards,10,11,39,9,2018,10,15
Rushing Yards,10,12,300,8,2017,10,4
Rushing Yards,10,13,853,6,2017,10,13
Rushing Yards,10,14,2414,6,2018,10,15
Rushing Yards,10,15,1088,2,2017,10,13
Rushing Yards,10,16,1813,2,2018,10,15
Yards per Carry,10,0,1629,417,2017,10,13
Yards per Carry,10,1,1629,412,2017,10,4
Yards per Carry,10,2,1629,275,2017,10,26
Yards per Carry,10,3,2427,188,2018,10,15
Rushing Touchdowns,10,0,1629,1,2017,10,4
Rushing Touchdowns,10,1,1629,1,2017,10,26
Receptions,10,0,696,11,2017,10,13
Receptions,10,1,325,9,2017,10,4
Receptions,10,2,696,8,2017,10,26
Receptions,10,3,696,6,2017,10,4
Receptions,10,4,1054,6,2017,10,13
Receptions,10,5,696,6,2018,10,15
Receptions,10,6,325,5,2017,10,26
Receptions,10,7,325,5,2017,10,13
Receptions,10,8,1150,5,2017,10,13
Receptions,10,9,3329,5,2018,10,15
Receptions,10,10,1629,4,2017,10,26
Receptions,10,11,1629,4,2017,10,13
Receptions,10,12,119,3,2017,10,4
Receptions,10,13,1150,3,2017,10,26
Receptions,10,14,1831,3,2018,10,15
Receptions,10,15,1088,2,2017,10,26
Receptions,10,16,131,2,2018,10,15
Receptions,10,17,610,2,2018,10,15
Receptions,10,18,2427,2,2018,10,15
Receptions,10,19,98,1,2017,10,4
Receptions,10,20,300,1,2017,10,4
Receptions,10,21,853,1,2017,10,4
Receptions,10,22,1054,1,2017,10,4
Receptions,10,23,1629,1,2017,10,4
Receptions,10,24,2429,1,2017,10,4
Receptions,10,25,119,1,2017,10,13
Receptions,10,26,853,1,2017,10,13
Receptions,10,27,1088,1,2017,10,13
Receptions,10,28,204,1,2018,10,15
Receiving Yards,10,0,3329,107,2018,10,15
Receiving Yards,10,1,696,101,2017,10,13
Receiving Yards,10,2,696,94,2017,10,26
Receiving Yards,10,3,696,92,2018,10,15
Receiving Yards,10,4,325,78,2017,10,4
Receiving Yards,10,5,1150,69,2017,10,13
Receiving Yards,10,6,325,67,2017,10,13
Receiving Yards,10,7,1150,61,2017,10,26
Receiving Yards,10,8,1831,61,2018,10,15
Receiving Yards,10,9,696,59,2017,10,4
Receiving Yards,10,10,204,54,2018,10,15
Receiving Yards,10,11,325,53,2017,10,26
Receiving Yards,10,12,119,49,2017,10,4
Receiving Yards,10,13,1054,48,2017,10,13
Receiving Yards,10,14,1088,36,2017,10,26
Receiving Yards,10,15,853,27,2017,10,4
Receiving Yards,10,16,1629,27,2017,10,26
Receiving Yards,10,17,1629,20,2017,10,13
Receiving Yards,10,18,131,16,2018,10,15
Receiving Yards,10,19,853,15,2017,10,13
Receiving Yards,10,20,98,14,2017,10,4
Receiving Yards,10,21,2429,14,2017,10,4
Receiving Yards,10,22,1088,13,2017,10,13
Receiving Yards,10,23,119,5,2017,10,13
Receiving Yards,10,24,300,4,2017,10,4
Receiving Yards,10,25,610,4,2018,10,15
Receiving Yards,10,26,1054,3,2017,10,4
Yards per Reception,10,0,3329,2140,2018,10,15
Yards per Reception,10,1,696,1533,2018,10,15
Yards per Reception,10,2,1150,1380,2017,10,13
Yards per Reception,10,3,325,1340,2017,10,13
Yards per Reception,10,4,696,1175,2017,10,26
Yards per Reception,10,5,325,1060,2017,10,26
Yards per Reception,10,6,696,983,2017,10,4
Yards per Reception,10,7,696,918,2017,10,13
Yards per Reception,10,8,325,867,2017,10,4
Yards per Reception,10,9,1054,800,2017,10,13
Receiving Touchdowns,10,0,98,1,2017,10,4
Receiving Touchdowns,10,1,696,1,2017,10,4
Receiving Touchdowns,10,2,696,1,2017,10,13
Receiving Touchdowns,10,3,853,1,2017,10,13
Receiving Touchdowns,10,4,1054,1,2017,10,13
Receiving Touchdowns,10,5,1088,1,2017,10,13
Receiving Touchdowns,10,6,131,1,2018,10,15
Receiving Touchdowns,10,7,696,1,2018,10,15
Targeted Passes,10,0,696,14,2017,10,13
Targeted Passes,10,1,696,13,2018,10,15
Targeted Passes,10,2,325,10,2017,10,4
Targeted Passes,10,3,696,10,2017,10,4
Targeted Passes,10,4,696,10,2017,10,26
Targeted Passes,10,5,3329,8,2018,10,15
Targeted Passes,10,6,325,7,2017,10,26
Targeted Passes,10,7,119,6,2017,10,4
Targeted Passes,10,8,325,6,2017,10,13
Targeted Passes,10,9,1054,6,2017,10,13
Targeted Passes,10,10,1150,5,2017,10,13
Targeted Passes,10,11,1629,4,2017,10,26
Targeted Passes,10,12,1629,4,2017,10,13
Targeted Passes,10,13,610,4,2018,10,15
Targeted Passes,10,14,1831,4,2018,10,15
Targeted Passes,10,15,1629,3,2017,10,4
Targeted Passes,10,16,1088,3,2017,10,26
Targeted Passes,10,17,1150,3,2017,10,26
Targeted Passes,10,18,131,3,2018,10,15
Targeted Passes,10,19,2427,3,2018,10,15
Targeted Passes,10,20,98,2,2017,10,4
Targeted Passes,10,21,1054,2,2017,10,4
Targeted Passes,10,22,204,2,2018,10,15
Targeted Passes,10,23,1813,2,2018,10,15
Targeted Passes,10,24,300,1,2017,10,4
Targeted Passes,10,25,853,1,2017,10,4
Targeted Passes,10,26,2429,1,2017,10,4
Targeted Passes,10,27,853,1,2017,10,26
Targeted Passes,10,28,1054,1,2017,10,26
Targeted Passes,10,29,119,1,2017,10,13
Targeted Passes,10,30,853,1,2017,10,13
Targeted Passes,10,31,1088,1,2017,10,13
Targeted Passes,10,32,3368,1,2018,10,15
Passes Dropped,10,0,1813,1,2018,10,15
Interceptions,10,0,1328,1,2017,10,4
Interceptions,10,1,42,1,2017,10,13
Interceptions,10,2,315,1,2017,10,13
Interceptions,10,3,3906,1,2018,10,15
Pass Defense Percentage,10,0,42,1000,2017,10,13
Pass Defense Percentage,10,1,3906,888,2018,10,15
Pass Defense Percentage,10,2,1228,885,2017,10,4
Pass Defense Percentage,10,3,1083,880,2017,10,26
Pass Defense Percentage,10,4,166,852,2017,10,26
Pass Defense Percentage,10,5,1228,820,2017,10,26
Pass Defense Percentage,10,6,42,793,2017,10,4
Pass Defense Percentage,10,7,1093,786,2017,10,4
Pass Defense Percentage,10,8,3816,786,2018,10,15
Pass Defense Percentage,10,9,166,785,2017,10,13
Pass Defense Percentage,10,10,1083,785,2017,10,13
Pass Defense Percentage,10,11,1093,785,2017,10,13
Pass Defense Percentage,10,12,1228,782,2017,10,13
Pass Defense Percentage,10,13,733,750,2018,10,15
Pass Defense Percentage,10,14,42,748,2017,10,26
Pass Defense Percentage,10,15,3807,744,2018,10,15
Pass Defense Percentage,10,16,166,728,2017,10,4
Pass Defense Percentage,10,17,733,728,2017,10,4
Pass Defense Percentage,10,18,1632,714,2017,10,13
Pass Defense Percentage,10,19,1228,711,2018,10,15
Pass Defense Percentage,10,20,1083,694,2017,10,4
Pass Defense Percentage,10,21,315,690,2017,10,4
Pass Defense Percentage,10,22,733,683,2017,10,26
Pass Defense Percentage,10,23,1093,683,2017,10,26
Pass Defense Percentage,10,24,1643,675,2018,10,15
Pass Defense Percentage,10,25,1632,672,2017,10,4
Pass Defense Percentage,10,26,1632,659,2017,10,26
Pass Defense Percentage,10,27,733,657,2017,10,13
Pass Defense Percentage,10,28,140,635,2018,10,15
Pass Defense Percentage,10,29,3862,521,2018,10,15
Tackles,10,0,166,8,2017,10,4
Tackles,10,1,3906,8,2018,10,15
Tackles,10,2,1228,7,2017,10,26
Tackles,10,3,1228,6,2017,10,4
Tackles,10,4,1093,6,2017,10,26
Tackles,10,5,733,6,2017,10,13
Tackles,10,6,733,5,2017,10,4
Tackles,10,7,166,5,2017,10,26
Tackles,10,8,601,5,2018,10,15
Tackles,10,9,733,5,2018,10,15
Tackles,10,10,1228,5,2018,10,15
Tackles,10,11,3807,5,2018,10,15
Tackles,10,12,3862,5,2018,10,15
Tackles,10,13,42,4,2017,10,4
Tackles,10,14,1093,4,2017,10,4
Tackles,10,15,1632,4,2017,10,4
Tackles,10,16,733,4,2017,10,26
Tackles,10,17,1083,4,2017,10,26
Tackles,10,18,1632,4,2017,10,26
Tackles,10,19,1632,4,2017,10,13
Tackles,10,20,140,4,2018,10,15
Tackles,10,21,1328,4,2018,10,15
Tackles,10,22,1643,4,2018,10,15
Tackles,10,23,3816,4,2018,10,15
Tackles,10,24,315,3,2017,10,4
Tackles,10,25,405,3,2017,10,4
Tackles,10,26,1083,3,2017,10,4
Tackles,10,27,1328,3,2017,10,4
Tackles,10,28,1452,3,2017,10,4
Tackles,10,29,42,3,2017,10,26
Tackles,10,30,166,3,2017,10,13
Tackles,10,31,315,3,2017,10,13
Tackles,10,32,405,3,2017,10,13
Tackles,10,33,1228,3,2017,10,13
Tackles,10,34,1328,3,2017,10,13
Tackles,10,35,482,3,2018,10,15
Tackles,10,36,1632,3,2018,10,15
Tackles,10,37,1643,2,2017,10,4
Tackles,10,38,315,2,2017,10,26
Tackles,10,39,1328,2,2017,10,26
