Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Receiving Yards,0,26,223,57,2017,0,25
Receiving Yards,0,27,1812,57,2017,0,18
Receiving Yards,0,28,560,56,2017,0,12
Receiving Yards,0,29,1812,55,2017,0,11
Receiving Yards,0,30,223,55,2017,0,29
Receiving Yards,0,31,3435,55,2018,0,23
Receiving Yards,0,32,1084,54,2018,0,26
Receiving Yards,0,33,2590,53,2017,0,31
Receiving Yards,0,34,1084,53,2018,0,8
Receiving Yards,0,35,836,50,2017,0,18
Receiving Yards,0,36,1812,50,2018,0,27
Receiving Yards,0,37,1812,49,2017,0,12
Receiving Yards,0,38,2590,49,2017,0,12
Receiving Yards,0,39,778,49,2018,0,21
Receiving Yards,0,40,223,48,2018,0,8
Receiving Yards,0,41,1812,48,2018,0,5
Receiving Yards,0,42,1812,48,2018,0,15
Receiving Yards,0,43,597,47,2018,0,8
Receiving Yards,0,44,597,47,2018,0,9
Receiving Yards,0,45,17,46,2017,0,11
Receiving Yards,0,46,3435,46,2018,0,24
Receiving Yards,0,47,597,46,2018,0,24
Receiving Yards,0,48,1812,46,2018,0,26
Receiving Yards,0,49,223,45,2017,0,24
Receiving Yards,0,50,1812,45,2018,0,24
Receiving Yards,0,51,223,43,2018,0,9
Receiving Yards,0,52,654,42,2018,0,9
Receiving Yards,0,53,1812,42,2018,0,25
Receiving Yards,0,54,836,41,2017,0,9
Receiving Yards,0,55,1812,41,2018,0,13
Receiving Yards,0,56,223,40,2017,0,9
Receiving Yards,0,57,223,40,2018,0,15
Receiving Yards,0,58,86,39,2017,0,7
Receiving Yards,0,59,597,38,2018,0,26
Receiving Yards,0,60,223,38,2018,0,13
Receiving Yards,0,61,1057,38,2018,0,13
Receiving Yards,0,62,560,37,2017,0,29
Receiving Yards,0,63,17,37,2017,0,18
Receiving Yards,0,64,1812,37,2018,0,26
Receiving Yards,0,65,722,36,2017,0,9
Receiving Yards,0,66,1057,36,2017,0,26
Receiving Yards,0,67,17,36,2017,0,29
Receiving Yards,0,68,1084,36,2018,0,27
Receiving Yards,0,69,223,36,2018,0,26
Receiving Yards,0,70,3435,35,2018,0,8
Receiving Yards,0,71,597,35,2018,0,15
Receiving Yards,0,72,3365,35,2018,0,13
Receiving Yards,0,73,1057,34,2017,0,9
Receiving Yards,0,74,2590,34,2017,0,7
Receiving Yards,0,75,98,34,2018,0,24
Receiving Yards,0,76,2561,34,2018,0,26
Receiving Yards,0,77,223,33,2017,0,24
Receiving Yards,0,78,560,32,2017,0,21
Receiving Yards,0,79,836,32,2017,0,27
Receiving Yards,0,80,2590,32,2017,0,24
Receiving Yards,0,81,2561,32,2018,0,25
Receiving Yards,0,82,836,31,2017,0,12
Receiving Yards,0,83,17,30,2017,0,27
Receiving Yards,0,84,2561,30,2018,0,9
Receiving Yards,0,85,86,29,2017,0,27
Receiving Yards,0,86,773,29,2017,0,27
Receiving Yards,0,87,2590,29,2017,0,26
Receiving Yards,0,88,17,29,2017,0,28
Receiving Yards,0,89,223,29,2018,0,25
Receiving Yards,0,90,1057,29,2018,0,21
Receiving Yards,0,91,654,29,2018,0,25
Receiving Yards,0,92,86,28,2017,0,25
Receiving Yards,0,93,836,28,2017,0,25
Receiving Yards,0,94,223,28,2018,0,24
Receiving Yards,0,95,17,27,2017,0,26
Receiving Yards,0,96,560,27,2017,0,25
Receiving Yards,0,97,223,27,2018,0,24
Receiving Yards,0,98,1812,27,2018,0,21
Receiving Yards,0,99,3365,27,2018,0,21
Yards per Reception,0,0,223,2000,2018,0,5
Yards per Reception,0,1,2590,1533,2017,0,25
Yards per Reception,0,2,2590,1500,2017,0,9
Yards per Reception,0,3,1812,1400,2018,0,24
Yards per Reception,0,4,17,1391,2017,0,21
Yards per Reception,0,5,223,1300,2017,0,26
Yards per Reception,0,6,86,1300,2017,0,24
Yards per Reception,0,7,3435,1300,2018,0,13
Yards per Reception,0,8,86,1250,2017,0,21
Yards per Reception,0,9,17,1250,2017,0,31
Yards per Reception,0,10,654,1220,2018,0,27
Yards per Reception,0,11,1812,1200,2018,0,9
Yards per Reception,0,12,86,1160,2017,0,29
Yards per Reception,0,13,223,1129,2017,0,21
Yards per Reception,0,14,1812,1100,2017,0,11
Yards per Reception,0,15,223,1100,2017,0,29
Yards per Reception,0,16,223,1067,2017,0,25
Yards per Reception,0,17,1084,1060,2018,0,8
Yards per Reception,0,18,1812,960,2018,0,5
Yards per Reception,0,19,1812,960,2018,0,15
Yards per Reception,0,20,597,940,2018,0,8
Yards per Reception,0,21,223,863,2018,0,26
Yards per Reception,0,22,1812,814,2017,0,18
Yards per Reception,0,23,223,800,2017,0,9
Yards per Reception,0,24,597,767,2018,0,24
Yards per Reception,0,25,1812,683,2018,0,13
Yards per Reception,0,26,223,633,2018,0,13
Yards per Reception,0,27,223,580,2018,0,25
Yards per Reception,0,28,86,560,2017,0,25
Yards per Reception,0,29,223,250,2017,0,28
Receiving Touchdowns,0,0,86,1,2017,0,11
Receiving Touchdowns,0,1,1057,1,2017,0,27
Receiving Touchdowns,0,2,1812,1,2017,0,24
Receiving Touchdowns,0,3,17,1,2017,0,31
Receiving Touchdowns,0,4,560,1,2017,0,12
Receiving Touchdowns,0,5,1812,1,2017,0,12
Receiving Touchdowns,0,6,560,1,2017,0,26
Receiving Touchdowns,0,7,836,1,2017,0,26
Receiving Touchdowns,0,8,597,1,2018,0,8
Receiving Touchdowns,0,9,3365,1,2018,0,10
Receiving Touchdowns,0,10,223,1,2018,0,5
Receiving Touchdowns,0,11,597,1,2018,0,5
Receiving Touchdowns,0,12,3365,1,2018,0,5
Receiving Touchdowns,0,13,223,1,2018,0,26
Receiving Touchdowns,0,14,2561,1,2018,0,26
Receiving Touchdowns,0,15,597,1,2018,0,9
Receiving Touchdowns,0,16,1812,1,2018,0,9
Receiving Touchdowns,0,17,3435,1,2018,0,9
Receiving Touchdowns,0,18,223,1,2018,0,25
Receiving Touchdowns,0,19,3435,1,2018,0,25
Receiving Touchdowns,0,20,1057,1,2018,0,13
Receiving Touchdowns,0,21,3365,1,2018,0,13
Receiving Touchdowns,0,22,1812,1,2018,0,26
Receiving Touchdowns,0,23,2561,1,2018,0,23
Receiving Touchdowns,0,24,3435,1,2018,0,23
Receiving Touchdowns,0,25,654,1,2018,0,25
Receiving Touchdowns,0,26,778,1,2018,0,25
Targeted Passes,0,0,17,15,2017,0,21
Targeted Passes,0,1,223,14,2017,0,25
Targeted Passes,0,2,223,12,2017,0,26
Targeted Passes,0,3,223,12,2018,0,24
Targeted Passes,0,4,223,12,2018,0,26
Targeted Passes,0,5,223,11,2017,0,26
Targeted Passes,0,6,1812,11,2018,0,8
Targeted Passes,0,7,223,10,2017,0,21
Targeted Passes,0,8,597,10,2018,0,24
Targeted Passes,0,9,223,10,2018,0,13
Targeted Passes,0,10,223,10,2018,0,25
Targeted Passes,0,11,1812,9,2017,0,11
Targeted Passes,0,12,223,9,2017,0,25
Targeted Passes,0,13,86,9,2017,0,21
Targeted Passes,0,14,86,9,2017,0,24
Targeted Passes,0,15,223,9,2017,0,28
Targeted Passes,0,16,1812,9,2017,0,18
Targeted Passes,0,17,223,9,2018,0,25
Targeted Passes,0,18,223,8,2017,0,9
Targeted Passes,0,19,86,8,2017,0,29
Targeted Passes,0,20,223,8,2017,0,24
Targeted Passes,0,21,654,8,2018,0,27
Targeted Passes,0,22,654,8,2018,0,10
Targeted Passes,0,23,1812,8,2018,0,15
Targeted Passes,0,24,654,8,2018,0,25
Targeted Passes,0,25,223,8,2018,0,26
Targeted Passes,0,26,3435,8,2018,0,26
Targeted Passes,0,27,2590,7,2017,0,9
Targeted Passes,0,28,2590,7,2017,0,25
Targeted Passes,0,29,17,7,2017,0,31
Targeted Passes,0,30,597,7,2018,0,8
Targeted Passes,0,31,1084,7,2018,0,8
Targeted Passes,0,32,1084,7,2018,0,27
Targeted Passes,0,33,223,7,2018,0,5
Targeted Passes,0,34,597,7,2018,0,5
Targeted Passes,0,35,2561,7,2018,0,26
Targeted Passes,0,36,3435,7,2018,0,13
Targeted Passes,0,37,654,7,2018,0,21
Targeted Passes,0,38,778,7,2018,0,21
Targeted Passes,0,39,3435,7,2018,0,25
Targeted Passes,0,40,17,6,2017,0,9
Targeted Passes,0,41,17,6,2017,0,11
Targeted Passes,0,42,2590,6,2017,0,7
Targeted Passes,0,43,223,6,2017,0,27
Targeted Passes,0,44,17,6,2017,0,25
Targeted Passes,0,45,560,6,2017,0,25
Targeted Passes,0,46,2590,6,2017,0,24
Targeted Passes,0,47,86,6,2017,0,31
Targeted Passes,0,48,223,6,2017,0,12
Targeted Passes,0,49,1812,6,2017,0,12
Targeted Passes,0,50,223,6,2018,0,27
Targeted Passes,0,51,1812,6,2018,0,24
Targeted Passes,0,52,1812,6,2018,0,9
Targeted Passes,0,53,1812,6,2018,0,25
Targeted Passes,0,54,1084,6,2018,0,13
Targeted Passes,0,55,1812,6,2018,0,13
Targeted Passes,0,56,1812,6,2018,0,21
Targeted Passes,0,57,223,6,2018,0,20
Targeted Passes,0,58,654,6,2018,0,20
Targeted Passes,0,59,1084,6,2018,0,26
Targeted Passes,0,60,3435,6,2018,0,23
Targeted Passes,0,61,223,5,2017,0,11
Targeted Passes,0,62,86,5,2017,0,7
Targeted Passes,0,63,223,5,2017,0,7
Targeted Passes,0,64,86,5,2017,0,26
Targeted Passes,0,65,86,5,2017,0,25
Targeted Passes,0,66,223,5,2017,0,24
Targeted Passes,0,67,223,5,2017,0,31
Targeted Passes,0,68,17,5,2017,0,28
Targeted Passes,0,69,86,5,2017,0,28
Targeted Passes,0,70,223,5,2017,0,29
Targeted Passes,0,71,541,5,2017,0,24
Targeted Passes,0,72,1812,5,2017,0,24
Targeted Passes,0,73,1812,5,2018,0,24
Targeted Passes,0,74,3435,5,2018,0,24
Targeted Passes,0,75,654,5,2018,0,8
Targeted Passes,0,76,1812,5,2018,0,27
Targeted Passes,0,77,1812,5,2018,0,5
Targeted Passes,0,78,223,5,2018,0,15
Targeted Passes,0,79,1812,5,2018,0,26
Targeted Passes,0,80,597,5,2018,0,9
Targeted Passes,0,81,3435,5,2018,0,25
Targeted Passes,0,82,3435,5,2018,0,21
Targeted Passes,0,83,654,5,2018,0,25
Targeted Passes,0,84,1057,4,2017,0,9
Targeted Passes,0,85,2590,4,2017,0,11
Targeted Passes,0,86,17,4,2017,0,7
Targeted Passes,0,87,836,4,2017,0,7
Targeted Passes,0,88,1057,4,2017,0,25
Targeted Passes,0,89,1812,4,2017,0,25
Targeted Passes,0,90,2590,4,2017,0,27
Targeted Passes,0,91,17,4,2017,0,26
Targeted Passes,0,92,2590,4,2017,0,26
Targeted Passes,0,93,1812,4,2017,0,25
Targeted Passes,0,94,17,4,2017,0,24
Targeted Passes,0,95,2590,4,2017,0,31
Targeted Passes,0,96,17,4,2017,0,12
Targeted Passes,0,97,86,4,2017,0,12
Targeted Passes,0,98,2590,4,2017,0,12
Targeted Passes,0,99,541,4,2017,0,26
Passes Dropped,0,0,1057,2,2017,0,25
Passes Dropped,0,1,223,2,2017,0,26
Passes Dropped,0,2,223,2,2017,0,25
Passes Dropped,0,3,223,2,2017,0,26
Passes Dropped,0,4,223,2,2018,0,13
Passes Dropped,0,5,778,2,2018,0,21
Passes Dropped,0,6,17,1,2017,0,11
Passes Dropped,0,7,1812,1,2017,0,11
Passes Dropped,0,8,17,1,2017,0,25
Passes Dropped,0,9,1812,1,2017,0,25
Passes Dropped,0,10,86,1,2017,0,21
Passes Dropped,0,11,2590,1,2017,0,21
Passes Dropped,0,12,2590,1,2017,0,27
Passes Dropped,0,13,836,1,2017,0,26
Passes Dropped,0,14,2590,1,2017,0,26
Passes Dropped,0,15,560,1,2017,0,25
Passes Dropped,0,16,836,1,2017,0,24
Passes Dropped,0,17,17,1,2017,0,12
Passes Dropped,0,18,86,1,2017,0,12
Passes Dropped,0,19,560,1,2017,0,12
Passes Dropped,0,20,17,1,2017,0,26
Passes Dropped,0,21,86,1,2017,0,28
Passes Dropped,0,22,1057,1,2017,0,29
Passes Dropped,0,23,86,1,2017,0,18
Passes Dropped,0,24,223,1,2017,0,24
Passes Dropped,0,25,98,1,2018,0,24
Passes Dropped,0,26,223,1,2018,0,24
Passes Dropped,0,27,597,1,2018,0,24
Passes Dropped,0,28,1812,1,2018,0,24
Passes Dropped,0,29,3435,1,2018,0,24
Passes Dropped,0,30,597,1,2018,0,8
Passes Dropped,0,31,1812,1,2018,0,8
Passes Dropped,0,32,654,1,2018,0,27
Passes Dropped,0,33,1057,1,2018,0,27
Passes Dropped,0,34,1812,1,2018,0,27
Passes Dropped,0,35,2561,1,2018,0,27
Passes Dropped,0,36,223,1,2018,0,10
Passes Dropped,0,37,1057,1,2018,0,15
Passes Dropped,0,38,1812,1,2018,0,15
Passes Dropped,0,39,223,1,2018,0,24
Passes Dropped,0,40,3435,1,2018,0,24
Passes Dropped,0,41,654,1,2018,0,25
Passes Dropped,0,42,2561,1,2018,0,25
Passes Dropped,0,43,3435,1,2018,0,21
Passes Dropped,0,44,654,1,2018,0,26
Passes Dropped,0,45,597,1,2018,0,23
Passes Dropped,0,46,2561,1,2018,0,23
Passes Dropped,0,47,3435,1,2018,0,25
Interceptions,0,0,606,2,2017,0,9
Interceptions,0,1,724,2,2017,0,7
Interceptions,0,2,1441,2,2018,0,5
Interceptions,0,3,606,2,2018,0,13
Interceptions,0,4,1441,2,2018,0,20
Interceptions,0,5,1441,1,2017,0,9
Interceptions,0,6,1441,1,2017,0,21
Interceptions,0,7,724,1,2017,0,26
Interceptions,0,8,387,1,2017,0,25
Interceptions,0,9,606,1,2017,0,31
Interceptions,0,10,606,1,2017,0,12
Interceptions,0,11,1441,1,2017,0,12
Interceptions,0,12,1441,1,2017,0,26
Interceptions,0,13,345,1,2017,0,18
Interceptions,0,14,724,1,2017,0,18
Interceptions,0,15,1731,1,2018,0,10
Interceptions,0,16,345,1,2018,0,5
Interceptions,0,17,606,1,2018,0,5
Interceptions,0,18,387,1,2018,0,15
Interceptions,0,19,724,1,2018,0,15
Interceptions,0,20,387,1,2018,0,24
Interceptions,0,21,1466,1,2018,0,24
Interceptions,0,22,448,1,2018,0,25
Interceptions,0,23,606,1,2018,0,25
Interceptions,0,24,3901,1,2018,0,13
Interceptions,0,25,1731,1,2018,0,21
Interceptions,0,26,606,1,2018,0,26
Interceptions,0,27,606,1,2018,0,23
Interceptions,0,28,1441,1,2018,0,23
Pass Defense Percentage,0,0,606,1000,2017,0,9
Pass Defense Percentage,0,1,16,1000,2017,0,11
Pass Defense Percentage,0,2,724,1000,2017,0,7
Pass Defense Percentage,0,3,724,1000,2017,0,18
Pass Defense Percentage,0,4,1441,1000,2018,0,5
Pass Defense Percentage,0,5,1731,1000,2018,0,9
Pass Defense Percentage,0,6,606,1000,2018,0,13
Pass Defense Percentage,0,7,1731,996,2018,0,27
Pass Defense Percentage,0,8,1441,989,2018,0,27
Pass Defense Percentage,0,9,724,979,2017,0,26
Pass Defense Percentage,0,10,1441,973,2017,0,21
Pass Defense Percentage,0,11,387,973,2018,0,24
Pass Defense Percentage,0,12,345,965,2018,0,8
Pass Defense Percentage,0,13,345,955,2018,0,5
Pass Defense Percentage,0,14,606,955,2018,0,5
Pass Defense Percentage,0,15,345,947,2018,0,13
Pass Defense Percentage,0,16,1731,942,2018,0,21
Pass Defense Percentage,0,17,1441,940,2017,0,7
Pass Defense Percentage,0,18,606,940,2017,0,12
Pass Defense Percentage,0,19,606,937,2017,0,28
Pass Defense Percentage,0,20,448,934,2017,0,21
Pass Defense Percentage,0,21,606,934,2018,0,26
Pass Defense Percentage,0,22,345,925,2018,0,15
Pass Defense Percentage,0,23,1731,925,2018,0,15
Pass Defense Percentage,0,24,3779,925,2018,0,9
Pass Defense Percentage,0,25,1441,922,2018,0,20
Pass Defense Percentage,0,26,724,917,2017,0,25
Pass Defense Percentage,0,27,606,917,2017,0,21
Pass Defense Percentage,0,28,387,917,2017,0,12
Pass Defense Percentage,0,29,1731,913,2017,0,29
Pass Defense Percentage,0,30,1731,900,2017,0,27
Pass Defense Percentage,0,31,1441,898,2018,0,23
Pass Defense Percentage,0,32,1466,891,2018,0,24
Pass Defense Percentage,0,33,345,888,2018,0,24
Pass Defense Percentage,0,34,448,883,2018,0,25
Pass Defense Percentage,0,35,544,880,2017,0,11
Pass Defense Percentage,0,36,606,878,2017,0,18
Pass Defense Percentage,0,37,606,875,2018,0,25
Pass Defense Percentage,0,38,387,872,2017,0,28
Pass Defense Percentage,0,39,3779,872,2018,0,24
Pass Defense Percentage,0,40,3901,872,2018,0,20
Pass Defense Percentage,0,41,16,870,2017,0,24
Pass Defense Percentage,0,42,387,866,2017,0,25
Pass Defense Percentage,0,43,1731,865,2017,0,21
Pass Defense Percentage,0,44,387,862,2017,0,31
Pass Defense Percentage,0,45,606,858,2018,0,24
Pass Defense Percentage,0,46,1466,858,2018,0,5
Pass Defense Percentage,0,47,345,856,2018,0,24
Pass Defense Percentage,0,48,606,850,2017,0,7
Pass Defense Percentage,0,49,345,850,2018,0,25
Pass Defense Percentage,0,50,1731,850,2018,0,25
Pass Defense Percentage,0,51,606,846,2017,0,31
Pass Defense Percentage,0,52,606,846,2018,0,23
Pass Defense Percentage,0,53,1731,842,2018,0,5
Pass Defense Percentage,0,54,1731,825,2017,0,9
Pass Defense Percentage,0,55,387,825,2017,0,25
Pass Defense Percentage,0,56,448,825,2017,0,27
Pass Defense Percentage,0,57,345,825,2017,0,26
Pass Defense Percentage,0,58,345,825,2017,0,25
Pass Defense Percentage,0,59,1731,825,2017,0,28
Pass Defense Percentage,0,60,982,825,2017,0,18
Pass Defense Percentage,0,61,1731,825,2017,0,24
Pass Defense Percentage,0,62,448,825,2018,0,24
Pass Defense Percentage,0,63,72,825,2018,0,10
Pass Defense Percentage,0,64,817,825,2018,0,15
Pass Defense Percentage,0,65,1731,825,2018,0,20
Pass Defense Percentage,0,66,345,825,2018,0,26
Pass Defense Percentage,0,67,345,821,2017,0,11
Pass Defense Percentage,0,68,1441,821,2017,0,12
Pass Defense Percentage,0,69,1466,821,2018,0,13
Pass Defense Percentage,0,70,345,821,2018,0,23
Pass Defense Percentage,0,71,606,820,2018,0,10
Pass Defense Percentage,0,72,1731,820,2018,0,10
Pass Defense Percentage,0,73,387,820,2018,0,15
Pass Defense Percentage,0,74,448,819,2017,0,25
Pass Defense Percentage,0,75,724,819,2017,0,31
Pass Defense Percentage,0,76,1466,819,2018,0,24
Pass Defense Percentage,0,77,1441,819,2018,0,8
Pass Defense Percentage,0,78,387,818,2017,0,9
Pass Defense Percentage,0,79,345,818,2017,0,21
Pass Defense Percentage,0,80,448,818,2017,0,29
Pass Defense Percentage,0,81,606,818,2017,0,29
Pass Defense Percentage,0,82,72,817,2018,0,13
Pass Defense Percentage,0,83,72,817,2018,0,23
Pass Defense Percentage,0,84,817,817,2018,0,25
Pass Defense Percentage,0,85,387,816,2018,0,5
Pass Defense Percentage,0,86,817,816,2018,0,23
Pass Defense Percentage,0,87,1441,815,2018,0,13
Pass Defense Percentage,0,88,345,813,2017,0,7
Pass Defense Percentage,0,89,1731,813,2017,0,18
Pass Defense Percentage,0,90,1441,812,2017,0,26
Pass Defense Percentage,0,91,1441,808,2017,0,11
Pass Defense Percentage,0,92,1441,808,2017,0,24
Pass Defense Percentage,0,93,1441,798,2018,0,25
Pass Defense Percentage,0,94,1466,795,2018,0,27
Pass Defense Percentage,0,95,1731,793,2017,0,7
Pass Defense Percentage,0,96,345,792,2018,0,25
Pass Defense Percentage,0,97,1466,792,2018,0,25
Pass Defense Percentage,0,98,606,791,2017,0,27
Pass Defense Percentage,0,99,1441,789,2017,0,27
Tackles,0,0,345,13,2017,0,7
Tackles,0,1,606,13,2018,0,8
Tackles,0,2,544,12,2017,0,27
Tackles,0,3,606,12,2017,0,24
Tackles,0,4,606,11,2017,0,11
Tackles,0,5,448,11,2017,0,26
Tackles,0,6,448,11,2018,0,8
Tackles,0,7,448,11,2018,0,10
Tackles,0,8,606,11,2018,0,24
Tackles,0,9,606,11,2018,0,20
Tackles,0,10,606,10,2017,0,26
Tackles,0,11,606,10,2017,0,25
Tackles,0,12,606,10,2017,0,28
Tackles,0,13,345,10,2018,0,20
Tackles,0,14,1731,10,2018,0,26
Tackles,0,15,448,9,2017,0,9
Tackles,0,16,1441,9,2017,0,9
Tackles,0,17,606,9,2017,0,7
Tackles,0,18,544,9,2017,0,21
Tackles,0,19,544,9,2017,0,25
Tackles,0,20,448,9,2017,0,26
Tackles,0,21,448,9,2017,0,28
Tackles,0,22,1731,9,2018,0,24
Tackles,0,23,606,9,2018,0,26
Tackles,0,24,1731,9,2018,0,25
Tackles,0,25,448,9,2018,0,20
Tackles,0,26,448,9,2018,0,26
Tackles,0,27,606,9,2018,0,25
Tackles,0,28,448,8,2017,0,25
Tackles,0,29,544,8,2017,0,26
Tackles,0,30,606,8,2017,0,24
Tackles,0,31,606,8,2017,0,29
Tackles,0,32,1731,8,2017,0,18
Tackles,0,33,448,8,2017,0,24
Tackles,0,34,606,8,2018,0,24
Tackles,0,35,606,8,2018,0,27
Tackles,0,36,448,8,2018,0,26
Tackles,0,37,606,8,2018,0,26
Tackles,0,38,1441,7,2017,0,11
Tackles,0,39,606,7,2017,0,21
Tackles,0,40,387,7,2017,0,27
Tackles,0,41,448,7,2017,0,25
Tackles,0,42,345,7,2017,0,24
Tackles,0,43,448,7,2017,0,24
Tackles,0,44,1731,7,2017,0,24
Tackles,0,45,1731,7,2017,0,31
Tackles,0,46,544,7,2017,0,12
Tackles,0,47,544,7,2017,0,26
Tackles,0,48,16,7,2017,0,24
Tackles,0,49,72,7,2018,0,24
Tackles,0,50,345,7,2018,0,8
Tackles,0,51,606,7,2018,0,10
Tackles,0,52,448,7,2018,0,5
Tackles,0,53,606,7,2018,0,5
Tackles,0,54,448,7,2018,0,9
Tackles,0,55,1731,7,2018,0,9
Tackles,0,56,606,7,2018,0,25
Tackles,0,57,448,7,2018,0,13
Tackles,0,58,1441,7,2018,0,25
Tackles,0,59,1466,7,2018,0,25
Tackles,0,60,345,6,2017,0,9
Tackles,0,61,544,6,2017,0,9
Tackles,0,62,606,6,2017,0,25
Tackles,0,63,606,6,2017,0,27
Tackles,0,64,387,6,2017,0,26
Tackles,0,65,448,6,2017,0,31
Tackles,0,66,345,6,2017,0,12
Tackles,0,67,606,6,2017,0,26
Tackles,0,68,345,6,2017,0,28
Tackles,0,69,544,6,2017,0,28
Tackles,0,70,724,6,2017,0,28
Tackles,0,71,1722,6,2017,0,28
Tackles,0,72,817,6,2017,0,29
Tackles,0,73,345,6,2017,0,18
Tackles,0,74,448,6,2017,0,18
Tackles,0,75,606,6,2017,0,18
Tackles,0,76,1441,6,2017,0,24
Tackles,0,77,72,6,2018,0,27
Tackles,0,78,345,6,2018,0,27
Tackles,0,79,448,6,2018,0,27
Tackles,0,80,1466,6,2018,0,10
Tackles,0,81,606,6,2018,0,15
Tackles,0,82,72,6,2018,0,24
Tackles,0,83,3779,6,2018,0,24
Tackles,0,84,345,6,2018,0,26
Tackles,0,85,345,6,2018,0,9
Tackles,0,86,448,6,2018,0,21
Tackles,0,87,606,6,2018,0,21
Tackles,0,88,345,6,2018,0,23
Tackles,0,89,1731,6,2018,0,23
Tackles,0,90,448,5,2017,0,11
Tackles,0,91,724,5,2017,0,11
Tackles,0,92,1731,5,2017,0,11
Tackles,0,93,448,5,2017,0,7
Tackles,0,94,16,5,2017,0,25
Tackles,0,95,254,5,2017,0,25
Tackles,0,96,544,5,2017,0,25
Tackles,0,97,16,5,2017,0,21
Tackles,0,98,345,5,2017,0,21
Tackles,0,99,345,5,2017,0,26
Assists,0,0,606,10,2017,0,28
Assists,0,1,606,7,2017,0,24
Assists,0,2,544,6,2017,0,31
Assists,0,3,544,6,2017,0,28
Assists,0,4,606,6,2018,0,8
Assists,0,5,448,5,2017,0,24
Assists,0,6,606,5,2018,0,24
Assists,0,7,448,4,2017,0,11
Assists,0,8,254,4,2017,0,26
Assists,0,9,724,4,2017,0,26
Assists,0,10,1731,4,2017,0,26
Assists,0,11,606,4,2017,0,25
Assists,0,12,606,4,2017,0,24
Assists,0,13,448,4,2017,0,12
Assists,0,14,982,4,2017,0,18
Assists,0,15,448,4,2018,0,24
Assists,0,16,1731,4,2018,0,24
Assists,0,17,345,4,2018,0,10
Assists,0,18,72,4,2018,0,24
Assists,0,19,448,4,2018,0,24
Assists,0,20,606,4,2018,0,26
Assists,0,21,448,4,2018,0,21
Assists,0,22,991,4,2018,0,21
Assists,0,23,345,4,2018,0,26
Assists,0,24,1466,4,2018,0,26
Assists,0,25,606,4,2018,0,23
Assists,0,26,544,3,2017,0,9
Assists,0,27,544,3,2017,0,11
Assists,0,28,606,3,2017,0,11
Assists,0,29,606,3,2017,0,7
Assists,0,30,1722,3,2017,0,25
Assists,0,31,345,3,2017,0,21
Assists,0,32,544,3,2017,0,21
Assists,0,33,16,3,2017,0,27
Assists,0,34,724,3,2017,0,27
Assists,0,35,448,3,2017,0,26
Assists,0,36,544,3,2017,0,26
Assists,0,37,1441,3,2017,0,25
Assists,0,38,16,3,2017,0,24
Assists,0,39,606,3,2017,0,12
Assists,0,40,606,3,2017,0,26
Assists,0,41,1722,3,2017,0,28
Assists,0,42,606,3,2017,0,18
Assists,0,43,72,3,2018,0,24
Assists,0,44,72,3,2018,0,8
Assists,0,45,991,3,2018,0,8
Assists,0,46,1731,3,2018,0,27
Assists,0,47,1441,3,2018,0,10
Assists,0,48,991,3,2018,0,5
Assists,0,49,448,3,2018,0,15
Assists,0,50,345,3,2018,0,24
Assists,0,51,606,3,2018,0,24
Assists,0,52,1466,3,2018,0,24
Assists,0,53,1351,3,2018,0,26
Assists,0,54,1731,3,2018,0,26
Assists,0,55,606,3,2018,0,9
Assists,0,56,606,3,2018,0,25
Assists,0,57,1466,3,2018,0,25
Assists,0,58,72,3,2018,0,20
Assists,0,59,606,3,2018,0,20
Assists,0,60,1731,3,2018,0,20
Assists,0,61,817,3,2018,0,25
Assists,0,62,1731,3,2018,0,25
Assists,0,63,724,2,2017,0,9
Assists,0,64,724,2,2017,0,11
Assists,0,65,1731,2,2017,0,11
Assists,0,66,16,2,2017,0,7
Assists,0,67,345,2,2017,0,7
Assists,0,68,448,2,2017,0,7
Assists,0,69,254,2,2017,0,25
Assists,0,70,606,2,2017,0,25
Assists,0,71,1731,2,2017,0,25
Assists,0,72,606,2,2017,0,21
Assists,0,73,1441,2,2017,0,21
Assists,0,74,1731,2,2017,0,21
Assists,0,75,606,2,2017,0,27
Assists,0,76,606,2,2017,0,26
Assists,0,77,448,2,2017,0,25
Assists,0,78,1722,2,2017,0,25
Assists,0,79,1731,2,2017,0,25
Assists,0,80,544,2,2017,0,24
Assists,0,81,606,2,2017,0,31
Assists,0,82,16,2,2017,0,12
Assists,0,83,254,2,2017,0,12
Assists,0,84,345,2,2017,0,12
Assists,0,85,544,2,2017,0,12
Assists,0,86,1731,2,2017,0,12
Assists,0,87,387,2,2017,0,26
Assists,0,88,544,2,2017,0,26
Assists,0,89,724,2,2017,0,26
Assists,0,90,1731,2,2017,0,26
Assists,0,91,345,2,2017,0,28
Assists,0,92,1351,2,2017,0,28
Assists,0,93,1731,2,2017,0,28
Assists,0,94,982,2,2017,0,29
Assists,0,95,16,2,2017,0,18
Assists,0,96,448,2,2017,0,18
Assists,0,97,724,2,2017,0,18
Assists,0,98,16,2,2017,0,24
Assists,0,99,448,2,2017,0,24
Sacks,0,0,254,20,2017,0,12
Sacks,0,1,448,20,2018,0,8
Sacks,0,2,998,20,2018,0,25
Sacks,0,3,448,20,2018,0,21
Sacks,0,4,448,20,2018,0,20
Sacks,0,5,1351,15,2018,0,25
